no,telemedicine,review,label
108,yesdok,Aplikasi yang sangat membantu sekali . Cocok lah buat saya . Mohon lebih bisa di tingkatkan lagi apabila masih ada yang perlu di tingkatkan. 😊,positif
109,yesdok,Aplikasi yang mantap mnurut saya..karena dapat secara periodik menentukan jadwal kapan saja sesuai jadwal kita untuk berkonsultasi secara online..dilengkapi dengan videocall juga.. Pokoknya mantap untuk gaya hidup sehat masa kini..,positif
110,yesdok,"Mantap, bisa konsultasi masalah kesehatan secara live sama dokter melalui fitul call/video call. Aplikasinya bermanfaat bgt cukup fleksibel, apalagi kita bisa konsultasi 24jam kapan aja. Sangat recomented bgt dah. Saya suka saya suka",positif
111,yesdok,"Hidup sehat sangat penting bagi kita. Maka karena itu, menjaga kesehatan sangat dianjurkan. Dengan berkembangnya zaman dan teknologi, sekarang kita bisa mengontrol kesehatan kita melalu ponsel. Aplikadi YesDok sangat membantu untuk mengontrol kesehatan kita.",positif
112,yesdok,"Sangat bermanfaat. Kita dapat mengakses 24jam dimanapun kapanpun, bisa konsultasi bahkan melalui video call dengan dokter yang terpercaya & berpengalaman. Sudah ada resep obatnya juga dan biasa konsultasinya cukup murah. Jadi setiap waktu kita bisa men-chek kondisi kesehatan kita, karena lesehatan itu penting.",positif
113,yesdok,Aplikasi yang sangat bermanfaat. Sangat berguna sekali ketika penyakit tiba-tiba kambuh. Terus semangat dan tetap tingkatkan kualitas,positif
114,yesdok,"aplikasinya bagus, membantu ditengah pandemi seperti ini. jadi kita kalau ada kurang enak badan bisa konsul lewat chat saja lebih aman. lalu ada fitur gratis konsultasi tambahan dari Big Agent sebanyak 2 kali. Pokoknya keren deh! terimakasih yes dok!",positif
115,yesdok,"Aplikasi bener2 efektif banget! kalo ada keluhan apapun, masih g ada waktu ke rs ataupun takut ngecek langsung ini solusinya!! bisa tanya2 di YesDok. terbaik deh",positif
116,yesdok,"Aplikasi ini sangat membantu saya terutama saat dalam keadaan dimana saya tidak bisa berkonsultasi secara offline. respon sangat cepat, dan juga memiliki kualitas layanan yang sangat baik.",positif
117,yesdok,"Aplikasi nya sangat bagus dan sangat baik, kita bisa konsultasi dimanapun dan kapanpun!!! Keren! Inovasi masa kini yang mempermudah kita semua dalam beraktivitas dan tentunya menjaga kesehatan",positif
118,yesdok,Alhamdulillah dengan app. Yesdok ini saya lebih cepat untuk konsultasi masalah kesehatan dmanapun dan kapanpun tanpa perlu antri . Dan bisa mengetahui langsung serta berinteraksi dengan dokter ternama . Sukses terus yesdok.,positif
119,yesdok,"Aplikasi yang sangat bagus😘, dengan aplikasi ini saya bisa becerita tentang masalah kesehatan saya kepada dokter-dokter yang berpengalaman😊 nggak nyesel donwoald mana lagi ada hadiah beserta Promo-Promo nya lagi semoga saja dapat😆 hadiahnya",positif
120,yesdok,Aplikasi yang sangat bagus karena pengguna baru bisa konsultasi gratis dan tampilan aplikasinya juga menarik. Seperti yang kita ketahui YesDok sendiri merupakan aplikasi e-health yang terjangkau dengan platform mobile yang mudah digunakan dan tangguh. Melalui aplikasi ini kita dapat secara langsung konsultasi tentang kesehatan dengan dokter yang sudah profesional.,positif
121,yesdok,Aplikasi ini sangat membantu Dan bisa digunakan kapan saja dimana saja. Suatu solusi digital yg sangat luar biasa. BRAVO,positif
122,yesdok,"Aplikasi yesdok bener bener aplikasi keren. Tampilannya ok banget, dokternya baik baik banget kalo jawab pertanyaan dari pasien yg nanya walaupun lewat aplikasi, bener2 bisa ngebantu yg lagi nanya soal kesehatan di yesdok. Pokoknya the best!!!",positif
123,yesdok,"Cukup mudah untuk registrasi, tidak ribet dan tidak nge bug. Setelah masuk aplikasi pun banyak sekali informasi mengenai kesehatan terutama info terkini mengenai covid 19 yang sangat up to date.",positif
124,yesdok,"Aplikasi YesDok sangat bagus sekali, bisa membantu saya mengenai keluhan yang saya rasakan, setidaknya bisa mencegahnya. Selain itu dokter-dokternya juga sangat tanggap dan sangat membantu, terimakasih YesDok",positif
125,yesdok,Yesodok keren abis. Dengan app yesdok ini saya lebih mudah dan cepat berkonsultasi masalah kesehatan saya. Penangananny cepat dan bisa tau dengan dokter2 ternama. Tidk perlu antri .sukses terus yedok . Like it,positif
126,yesdok,"Aplikasi yesdok keren banget, bisa tatap muka sama dokternya langsung. Selain terjangkau dan efisien gak perlu datang langsung ke rs",positif
127,yesdok,"Aplikasi yang sangat membantu saya dalam memelihara kesehatan tubuh, tampilan ya elegan dan mudah dipahami serta proses transaksinya sangat mudah, recommended banget",positif
128,yesdok,"saya tidak mendapatkan kode OTP baik di email maupun melalui sms, sudah mencoba 2 kali tetap tidak bisa.",negatif
129,yesdok,Aplikasi yesdok ini sangat menarik . Selain bisa menjadi saran konsultasi jarak jauh. Juga menyajikan konten2 Dan artikel yg Sgt membantu bahkan yang jarang dibahas Namun sangat penting untuk diketahui..,positif
130,yesdok,"Aplikasi ini sangat bagus sekali, konsultasi bisa lewat telfon atau video dengan dilengkapi fitur chat. Dokternya pun sangat ramah dan setelah berkonsultasi bisa langsung tau diagnosanya. Sungguh sangat mudah menggunakan aplikasi ini.",positif
131,yesdok,"Aplikasi yang sangat baik, memudahkan orang orang untuk berkonsultasi meskipun tak menemui secara langsung, informasi dapat diperoleh dengan baik menggunakan via telepon maupun video call",positif
132,yesdok,"YesDok aplikasi Yg memudahkan Pasien konsultasi secara cepat dan tanpa antri, Kita bisa baca artikel artikel supaya bisa dapat point... ! tersedia Video Call dengan para Pakar kesehatan, fitur2 menarik.. dan kita bisa pilih bahasa yg di inginkan..",positif
133,yesdok,"aplikasinya bagus sangat cocok untuk saya dan keluarga, mudah dipahami penjelasan dari dokternya, saya dan keluarga sangat terbantu dengan app ini cukup duduk dirumah saja konsultasikan dan resep diberikan oleh dokter thnks yesdok ⭐top rating thi app",positif
134,yesdok,"Halodoc menyediakan pilihan dokter yang lebih lengkap, dengan spesialisasi, dan bisa anda pilih sendiri. Halodoc aplikasi yang sangat memudahkan dalam berkonsultasi dengan dokter tanpa harus mengeluarkan banyak biaya dan tanpa harus menghabiskan banyak waktu.",positif
135,yesdok,"Astaga baru kali ini saya menemukan apalikasi dokter yang benar"" berfungsi dengan semestinya.. Tampilannya oke dan dokternya juga ramah"" suka deh. Untuk pembayaran juga ngga sulit, dengan aplikasi ini saya ngga perlu capek"" harus ke rumah sakit. Saya harap aplikasi ini tetap dikembangkan sayang banget kalo ngga dikembangkan. Pokoknya ngga nyesel deh download ni aplikasi. Sekian~~",positif
136,yesdok,"Mantep banget ni applikasi semoga makin sukses, baru nemu app kaya gini yang bisa konsultasi 24 jam jadi nggak perlu panik kalau tiba tiba sakit atau ada insiden bisa langsung konsultasi tanpa ngantri hehe",positif
137,yesdok,Aplikasi ini benar benar the best. Banyak sekali benefit dari aplikasi ini. Kita bisa berkonsultasi 24 jam dengan biaya yang murah dan pembayaran yang tidak ribet. Cocok sekali untuk kalian yang tidak mau antri untuk konsultasi diluar. Cukup pakai aplikasi ini saja.,positif
138,yesdok,"Aplikasi yesdok sangat berguna, kita bisa konsultasi kesehatan kita dengan dokter profesional 24 jam kapan pun kita mau, dan ga cuma chat fitur video pun ada, cocok sekali buat kita yang ga mau ribet antri, sukses terus yesdok",positif
139,yesdok,"Aplikasi yang sangat membantu, memudah kan ketika berkonsuktasi dengan dokter dan dokter yang ada sangat ramah-ramah dan baik, aplikasinya juga mudah di gunakan",positif
140,yesdok,"Aplikasi yang sangat bagus ! membantu saya anak rantau yang tinggal sendiri ketika menghadapi penyakit , Cara untuk tahu dan cepat penyembuhannya cuman melalui YesDok ! Terima kasih buat respon dan bantuannya YesDok!",positif
141,yesdok,Apliaksi ini bagus sekali ada artikel menambah wawasan dan bila bertanya atau konsultasi selalu cepat respon. Fitur-fitur aplikasi ini juga lengkap dan mudah dalam pemakaiannya. Terbaiklah...,positif
142,yesdok,"Suka bamget ada aplikasi ini sangat membantu karena bisa langsung tanya kedokter .. Keluhan dan hal yg ingin kita tau bisa kita sharring dengan dokter melalui aplikasi ini .. Sukses selalu """,positif
143,yesdok,aplikasi ini sangat bagus dan bermanfaat serta mudah digunakan. tampilan sederhana dan simple tapi tidak membuat bosan. rekomendasi untuk di download :))),positif
144,yesdok,"Aplikasi ini sangat membantu terutama dikala pandemi ini, banyak artikel artikel kesehatan yang dapat diakses dan ada fitur konsultasi berbayar dengan dokter sehingga kita bisa tetep check kesehatan meskipun dirumah aja",positif
145,yesdok,Aplikasi yg sangat berguna bagi saya yg punya sedikit waktu karna sibuk bekerja. Berkat aplikasi ini saya jadi bisa cek kesehatan saya secara cepat dan tepat ditangani oleh dokter profesional yg sudah tidak diragukan lgi. Terimakasih yesdok.,positif
146,yesdok,kok gak bisa masuk ya katanya jaringan bermasalah tapi pas buka youtube lancar lancar aja pas mau masukin pakai nomor hp juga gak bisa gimana nih?,negatif
147,yesdok,"Aplikasi YesDok sangat membantu saya dalam mencari jawaban atas keluhan yang selama ini saya alami, sebagai ibu rumah tangga dengan segudang pekerjaan terkadang keluhan penyakit datang silih berganti, namun jika harus konsultasi ketempat praktek dokter langsung rasanya sulit mengatur waktu, Nah dengan aplikasi YesDok saya bisa langsung konsultasi kapanpun karna YESDok tersedia 1x24 jam, dokternya pun ramah ramah. Terimakasih YesDok 😍😍😍😍 ..",positif
148,yesdok,"Waw, aplikasi YesDok memang bagus dan sangat membantu, saya suka dengan aplikasinya karna mudah di gunakan dan bisa konsul setiap saat dan juga tidak perlu repot-repot ke dokter lagi, sukses terus YesDok",positif
149,yesdok,"Aplikasi sangat mantab mudah dipahami cara kerjanya simple, berguna banget respon dari aplikasinya juga cepat. Mantab pokoknya",positif
150,yesdok,Aplikasi yesdok baik sekali.. Sangat bermanfaat untuk mengakses kesehatan. Sangat beruntung pada era modren sekarang menciptkan akses seperti ini. Thankyou yesdok.👍👍,positif
151,yesdok,"Seneng banget ada aplikasi YesDok ini. Nggak perlu ngantre lama spt di RS. Bisa konsultasi online kapan pun, di mana pun. Dokter nya profesional semua. Dan banyak artikel kesehatan yg bagus buat nambah wawasan juga. Mantap lah.",positif
152,yesdok,Aplikasi yang sangat bagus. Konsultasi dengan dokter menjadi sangat mudah dan effesien. Pelyanannya juga ok. Tingkatkan terus kualitasnya dan semoga kita sehat selali.,positif
153,yesdok,"Sangat terbantu dengan adanya aplikasi ini, Aplikasi nya mudah di gubakan, Dan setiap saat bisa konsultasi masalah keluhan keluhan kesehatan yang saya alami. Berasa punya dokter pribadi. #TerimakasihYesDok",positif
154,yesdok,"Wah, apps yang bagus dan bermanfaat banget untuk pekerja seperti saya, kadang susah banget cari waktu untuk konsul ke dokter, sekarang ada YesDok jadi lebih mudah berkonsul kapan saja & di mana saja sy sedang mobile.",positif
155,yesdok,Aplikasi kesehatan ini sangat bermanfaat utk Kita yg concern banget akn pentingnya kesehatan .apalagi dgn jadwal padat semua bs di lakukan dgn skali klik online Satu jari via gadget dimanapun. Yang blm download Buruan download spy info kesehatan ttp bisa diTerima kapanpun di manapun ok👌,positif
156,yesdok,Aplikasi ini bermanfaat sekali untuk orang orang orang yang membutuhkan akses kesehatan yang tepat dengan waktu dan tempat yang fleksibel. Selain itu juga bisa konsultasi dengan dokter dokter yang profesional dan menyenangkan. Download sekarang agar dapat merasakan kemudahannya dan terus hidup sehat..,positif
157,yesdok,"Pelayanan yg tersedia lengkap dan dokter yang bertugas sudah terverifikasi melalui adanya surat tanda registrasi sehingga bukan merupakan dokter abal-abal. Mantap banget, aku juga dapet 2X konsultasi gratis!",positif
158,yesdok,"Salah satu aplikasi kesehatan terbaik menurut saya. Karena disaat situasi pandemi seperti saat ini kita masih dapat berkonsultas secada daringi dengan dokter yang tentunya ahli dibidangnya.. Hal lainnya yang menjadikan YesDok sebagai aplikasi kesehatan pilihan saya.. Sukses,Sehat,dan Stay Safe semuanya 😊",positif
159,yesdok,"Keren, pengguna smartphone wajib download aplikasi ini. Banyak bgt manfaat yg didapat. Dapat pengetahuan kesehatan, tampilannya gampang operasikan, bisa konsultasi, dan metode pembayarannyapun lebih simple. Sukses Yesdok..",positif
160,yesdok,"Aplikasinya bagus. Cocok sekali untuk kalian para orang yang sibuk dan tidak punya waktu untuk pergi konsultasi ke dokter, jad dengan aplikasi ini dapat menghemat waktu dan tenaga. Biaya yang dikeluarkan juga sangat terjangkau untuk konsultasi. The best deh Yesdok",positif
161,yesdok,Aplikasi ini benar benar the best. Banyak sekali benefit dari aplikasi ini. Kita bisa berkonsultasi 24 jam dengan biaya yang murah dan pembayaran yang tidak ribet. Cocok sekali untuk kalian yang tidak mau antri untuk konsultasi diluar. Cukup pakai aplikasi ini saja.,positif
162,yesdok,"Aplikasi yang bagus untuk semua orang, krna sangat berguna utk membantu menganalisa kesehatan kita semua dan ada promo2nya.. MAJUTERUSPANTANGMUNDURUNTUKKESEHATANYANGLEBIHBAIK",positif
163,yesdok,Konsultasi yang menyenangkan dengan menggunakan aplikasi yesdok ini. Disini dokter dengan cepat dan tanggap mengatasi keluhan penyakit yg saya alami. Disini juga bisa mengumpulkan poin dan undian untuk memenangkan hadiah yg menarik,positif
164,yesdok,"Aplikasi yg sangat membantu masyarakat dalam keadaan seperti ini, penyebaran covid-19 ini membuat masyarakat tidak boleh bebas keluar rumah kecuali darurat. Dengan aplikasi ini hanya dengan mengklik di smartphone dengan mudah digunakan untuk konsultasi ke dokter profesional agar dapat penanganan yg tepat tanpa takut terjangkit covid-19 dan juga keluar rumah. Mantab👍",positif
165,yesdok,Kenapa harus pake pin segala kan susah,negatif
166,yesdok,"Aplikasi yang sangat bermanfaat serasa punya dokter pribadi, bisa konsultasi kapan pun dimana pun, dokternya juga sangat baik melayani& menjelaskan setiap keluhan2 , pokoknya kerrrreenn banget 👍😁",positif
167,yesdok,"Aplikasi yang sangat bagus dan membantu sekali, apalagi di situasi yg sosial distancing seperti sekarang. Ngga perlu repot-repot untuk keluar rumah untuk pergi ke dokter. Tinggal langsung konsultasi aja di aplikasi yesdok dengan dokter nya langsung. Lebih hemat waktu, tenaga, uang dan nyaman tentunya. Aplikasi yg harus di rekomendasikan kepada orang lain. Sukses terus yesdok",positif
168,yesdok,"Aplikasi yang sangant membantu ,untuk terhubung ke ahlinya langsung bisa bertanya kapan saja , keluhan apapun bisa terselsaikan spertinya sungguh aplikasi yang bagus",positif
169,yesdok,"Sangat bermanfaat sekali aplikasi ini. Kadang kita sbg orangtua suka khawatir pas ngadepin anak yg lg sakit apalagi pas kondisinya mau ke dokter ga ada yg buka. Tp setelah ada aplikasi Yesdok rasa khawatir jadi berkurang, karena bisa konsultasi tentang kondisi ci anak. Thanks yesdok",positif
170,yesdok,"Aplikasi ini sangat direkomendasikan kepada kalian kalian yang sangat sibuk bekerja dan tidak memiliki waktu untuk pergi konsultasi ke dokter. Di aplikasi Yesdok ini, kita tidak perlu ribet mengantri untuk berkonsultasi, cukup kita buka aplikasi, pilih kendala yang kita miliki dan kita bisa mulai berkonsultasi dengan dokternya. Oh iya, harga yang ditawarkan juga sangat terjangkau dan lagi kualitasnya sangat bagus dan terjamin. Saya sangat merekomendasikan aplikasi ini untuk para workaholic.",positif
171,yesdok,"Thank you sudah sangat membantu, dokter-dokter yang baik dan lama. Dan tidak perlu untuk antri berjam2 lagi. Pelayanan ok dan puas. Bisa ngobrol dengan dokter langsung dan lebih detail. Terimakasi YesDok",positif
172,yesdok,"Aplikasi ini sangat membantu, apalagi bagi saya anak kost yang serba terbatas baik dalam hal waktu ataupun biaya. Ketika saya sakit, aplikasi ini sangat membantu saya mendiagnosis penyakit melalui dokter yg professional, tanpa harus ribet pergi ke dokter secara langsung. Terimakasih YesDok",positif
173,yesdok,Sangat membantu dan bermanfaat sekali aplikasi yess dok semua keluhan penyakit bisa ditanyakan. Dokter nya ramah fastrespon juga..Senang bisa menggunakan aplikasi YesDok☺,positif
